id,wave,age,female,voted_gen_14,voted_gen_12,treat_ind,racename,democrat,therm_trans,therm_obama
325,42 days,52,1,1,1,Cont.,African American,1,50,
325,90 days,52,1,1,1,Cont.,African American,1,50,100
326,Baseline,34,0,0,0,Treat.,African American,0,0,100
326,3 days,34,0,0,0,Treat.,African American,0,,
326,21 days,34,0,0,0,Treat.,African American,0,,
326,42 days,34,0,0,0,Treat.,African American,0,,
326,90 days,34,0,0,0,Treat.,African American,0,,
327,Baseline,22,1,0,0,Treat.,African American,0,0,91
327,3 days,22,1,0,0,Treat.,African American,0,,
327,21 days,22,1,0,0,Treat.,African American,0,,
327,42 days,22,1,0,0,Treat.,African American,0,,
327,90 days,22,1,0,0,Treat.,African American,0,,
328,Baseline,44,0,1,1,Cont.,African American,0,1,70
328,3 days,44,0,1,1,Cont.,African American,0,,
328,21 days,44,0,1,1,Cont.,African American,0,,
328,42 days,44,0,1,1,Cont.,African American,0,,
328,90 days,44,0,1,1,Cont.,African American,0,,
329,Baseline,71,1,1,1,Treat.,Hispanic,1,60,91
329,3 days,71,1,1,1,Treat.,Hispanic,1,,
329,21 days,71,1,1,1,Treat.,Hispanic,1,,
329,42 days,71,1,1,1,Treat.,Hispanic,1,,
329,90 days,71,1,1,1,Treat.,Hispanic,1,,
330,Baseline,74,0,1,1,Treat.,Hispanic,1,50,81
330,3 days,74,0,1,1,Treat.,Hispanic,1,,
330,21 days,74,0,1,1,Treat.,Hispanic,1,,
330,42 days,74,0,1,1,Treat.,Hispanic,1,,
330,90 days,74,0,1,1,Treat.,Hispanic,1,,
331,Baseline,38,0,1,0,Treat.,Hispanic,0,100,100
331,3 days,38,0,1,0,Treat.,Hispanic,0,,
331,21 days,38,0,1,0,Treat.,Hispanic,0,,
331,42 days,38,0,1,0,Treat.,Hispanic,0,,
331,90 days,38,0,1,0,Treat.,Hispanic,0,,
332,Baseline,64,1,1,1,Cont.,Caucasian,1,50,100
332,3 days,64,1,1,1,Cont.,Caucasian,1,50,100
332,21 days,64,1,1,1,Cont.,Caucasian,1,50,100
332,42 days,64,1,1,1,Cont.,Caucasian,1,50,
332,90 days,64,1,1,1,Cont.,Caucasian,1,69,50
333,Baseline,24,1,0,1,Cont.,African American,1,86,100
333,3 days,24,1,0,1,Cont.,African American,1,100,100
333,21 days,24,1,0,1,Cont.,African American,1,100,100
333,42 days,24,1,0,1,Cont.,African American,1,100,
333,90 days,24,1,0,1,Cont.,African American,1,60,50
334,Baseline,46,1,1,1,Cont.,African American,1,50,100
334,3 days,46,1,1,1,Cont.,African American,1,55,100
334,21 days,46,1,1,1,Cont.,African American,1,75,100
334,42 days,46,1,1,1,Cont.,African American,1,70,
334,90 days,46,1,1,1,Cont.,African American,1,,
335,Baseline,51,0,1,1,Cont.,African American,1,0,100
335,3 days,51,0,1,1,Cont.,African American,1,100,100
335,21 days,51,0,1,1,Cont.,African American,1,50,100
335,42 days,51,0,1,1,Cont.,African American,1,50,
335,90 days,51,0,1,1,Cont.,African American,1,,
336,Baseline,76,1,1,1,Cont.,Caucasian,1,71,100
336,3 days,76,1,1,1,Cont.,Caucasian,1,,
336,21 days,76,1,1,1,Cont.,Caucasian,1,,
336,42 days,76,1,1,1,Cont.,Caucasian,1,,
336,90 days,76,1,1,1,Cont.,Caucasian,1,,
337,Baseline,74,0,1,1,Treat.,Caucasian,0,72,85
337,3 days,74,0,1,1,Treat.,Caucasian,0,,
337,21 days,74,0,1,1,Treat.,Caucasian,0,,
337,42 days,74,0,1,1,Treat.,Caucasian,0,,
337,90 days,74,0,1,1,Treat.,Caucasian,0,,
338,Baseline,71,1,1,0,Treat.,Hispanic,0,50,83
338,3 days,71,1,1,0,Treat.,Hispanic,0,,
338,21 days,71,1,1,0,Treat.,Hispanic,0,,
338,42 days,71,1,1,0,Treat.,Hispanic,0,,
338,90 days,71,1,1,0,Treat.,Hispanic,0,,
339,Baseline,56,1,1,1,Treat.,African American,1,50,92
339,3 days,56,1,1,1,Treat.,African American,1,50,50
339,21 days,56,1,1,1,Treat.,African American,1,50,50
339,42 days,56,1,1,1,Treat.,African American,1,50,
339,90 days,56,1,1,1,Treat.,African American,1,50,80
340,Baseline,25,1,0,1,Cont.,Hispanic,0,85,92
340,3 days,25,1,0,1,Cont.,Hispanic,0,50,50
340,21 days,25,1,0,1,Cont.,Hispanic,0,100,100
340,42 days,25,1,0,1,Cont.,Hispanic,0,50,
340,90 days,25,1,0,1,Cont.,Hispanic,0,100,100
341,Baseline,45,0,0,0,Cont.,Hispanic,1,0,50
341,3 days,45,0,0,0,Cont.,Hispanic,1,,
341,21 days,45,0,0,0,Cont.,Hispanic,1,,
341,42 days,45,0,0,0,Cont.,Hispanic,1,,
341,90 days,45,0,0,0,Cont.,Hispanic,1,,
342,Baseline,55,1,0,1,Cont.,Hispanic,1,0,0
342,3 days,55,1,0,1,Cont.,Hispanic,1,0,63
342,21 days,55,1,0,1,Cont.,Hispanic,1,50,100
342,42 days,55,1,0,1,Cont.,Hispanic,1,2,
342,90 days,55,1,0,1,Cont.,Hispanic,1,50,50
343,Baseline,52,1,0,1,Cont.,Hispanic,0,50,8
343,3 days,52,1,0,1,Cont.,Hispanic,0,,
343,21 days,52,1,0,1,Cont.,Hispanic,0,,
343,42 days,52,1,0,1,Cont.,Hispanic,0,,
343,90 days,52,1,0,1,Cont.,Hispanic,0,,
344,Baseline,20,1,0,0,Cont.,Hispanic,0,10,0
344,3 days,20,1,0,0,Cont.,Hispanic,0,,
344,21 days,20,1,0,0,Cont.,Hispanic,0,,
344,42 days,20,1,0,0,Cont.,Hispanic,0,,
344,90 days,20,1,0,0,Cont.,Hispanic,0,,
345,Baseline,20,1,0,0,Treat.,Hispanic,0,100,18
345,3 days,20,1,0,0,Treat.,Hispanic,0,,
345,21 days,20,1,0,0,Treat.,Hispanic,0,,
345,42 days,20,1,0,0,Treat.,Hispanic,0,,
345,90 days,20,1,0,0,Treat.,Hispanic,0,,
346,Baseline,64,1,0,0,Treat.,Hispanic,0,50,100
346,3 days,64,1,0,0,Treat.,Hispanic,0,,
346,21 days,64,1,0,0,Treat.,Hispanic,0,,
346,42 days,64,1,0,0,Treat.,Hispanic,0,,
346,90 days,64,1,0,0,Treat.,Hispanic,0,,
347,Baseline,59,1,1,1,Treat.,Caucasian,0,50,2
347,3 days,59,1,1,1,Treat.,Caucasian,0,50,0
347,21 days,59,1,1,1,Treat.,Caucasian,0,50,0
347,42 days,59,1,1,1,Treat.,Caucasian,0,49,
347,90 days,59,1,1,1,Treat.,Caucasian,0,50,50
348,Baseline,34,0,1,1,Cont.,African American,0,50,50
348,3 days,34,0,1,1,Cont.,African American,0,,
348,21 days,34,0,1,1,Cont.,African American,0,,
348,42 days,34,0,1,1,Cont.,African American,0,,
348,90 days,34,0,1,1,Cont.,African American,0,,
349,Baseline,73,0,1,0,Cont.,African American,1,50,50
349,3 days,73,0,1,0,Cont.,African American,1,,
349,21 days,73,0,1,0,Cont.,African American,1,,
349,42 days,73,0,1,0,Cont.,African American,1,,
349,90 days,73,0,1,0,Cont.,African American,1,,
350,Baseline,64,1,1,1,Cont.,African American,1,27,71
350,3 days,64,1,1,1,Cont.,African American,1,,
350,21 days,64,1,1,1,Cont.,African American,1,,
350,42 days,64,1,1,1,Cont.,African American,1,,
350,90 days,64,1,1,1,Cont.,African American,1,,
351,Baseline,90,0,0,0,Cont.,Hispanic,1,50,74
351,3 days,90,0,0,0,Cont.,Hispanic,1,,
351,21 days,90,0,0,0,Cont.,Hispanic,1,,
351,42 days,90,0,0,0,Cont.,Hispanic,1,,
351,90 days,90,0,0,0,Cont.,Hispanic,1,,
352,Baseline,27,1,1,1,Cont.,Caucasian,1,71,93
352,3 days,27,1,1,1,Cont.,Caucasian,1,,
352,21 days,27,1,1,1,Cont.,Caucasian,1,,
352,42 days,27,1,1,1,Cont.,Caucasian,1,,
352,90 days,27,1,1,1,Cont.,Caucasian,1,,
353,Baseline,57,0,1,1,Cont.,Hispanic,0,50,6
353,3 days,57,0,1,1,Cont.,Hispanic,0,,
353,21 days,57,0,1,1,Cont.,Hispanic,0,,
353,42 days,57,0,1,1,Cont.,Hispanic,0,,
353,90 days,57,0,1,1,Cont.,Hispanic,0,,
354,Baseline,56,0,1,1,Treat.,Hispanic,0,58,100
354,3 days,56,0,1,1,Treat.,Hispanic,0,,
354,21 days,56,0,1,1,Treat.,Hispanic,0,,
354,42 days,56,0,1,1,Treat.,Hispanic,0,,
354,90 days,56,0,1,1,Treat.,Hispanic,0,,
355,Baseline,71,0,0,1,Cont.,Hispanic,1,50,100
355,3 days,71,0,0,1,Cont.,Hispanic,1,50,50
355,21 days,71,0,0,1,Cont.,Hispanic,1,50,50
355,42 days,71,0,0,1,Cont.,Hispanic,1,50,
355,90 days,71,0,0,1,Cont.,Hispanic,1,,
356,Baseline,66,1,0,1,Cont.,Hispanic,0,50,50
356,3 days,66,1,0,1,Cont.,Hispanic,0,50,50
356,21 days,66,1,0,1,Cont.,Hispanic,0,50,100
356,42 days,66,1,0,1,Cont.,Hispanic,0,50,
356,90 days,66,1,0,1,Cont.,Hispanic,0,100,50
357,Baseline,69,0,1,0,Treat.,Hispanic,1,20,100
357,3 days,69,0,1,0,Treat.,Hispanic,1,,
357,21 days,69,0,1,0,Treat.,Hispanic,1,,
357,42 days,69,0,1,0,Treat.,Hispanic,1,,
357,90 days,69,0,1,0,Treat.,Hispanic,1,,
358,Baseline,18,0,0,0,Treat.,Hispanic,1,100,80
358,3 days,18,0,0,0,Treat.,Hispanic,1,,
358,21 days,18,0,0,0,Treat.,Hispanic,1,,
358,42 days,18,0,0,0,Treat.,Hispanic,1,,
358,90 days,18,0,0,0,Treat.,Hispanic,1,,
359,Baseline,18,1,1,1,Cont.,Hispanic,0,100,100
359,3 days,18,1,1,1,Cont.,Hispanic,0,,
359,21 days,18,1,1,1,Cont.,Hispanic,0,,
359,42 days,18,1,1,1,Cont.,Hispanic,0,,
359,90 days,18,1,1,1,Cont.,Hispanic,0,,
360,Baseline,20,0,0,0,Cont.,Hispanic,1,100,90
360,3 days,20,0,0,0,Cont.,Hispanic,1,,
360,21 days,20,0,0,0,Cont.,Hispanic,1,,
360,42 days,20,0,0,0,Cont.,Hispanic,1,,
360,90 days,20,0,0,0,Cont.,Hispanic,1,,
361,Baseline,65,1,1,1,Treat.,Hispanic,1,50,100
361,3 days,65,1,1,1,Treat.,Hispanic,1,,
361,21 days,65,1,1,1,Treat.,Hispanic,1,,
361,42 days,65,1,1,1,Treat.,Hispanic,1,,
361,90 days,65,1,1,1,Treat.,Hispanic,1,,
362,Baseline,46,1,0,0,Treat.,Hispanic,0,50,6
362,3 days,46,1,0,0,Treat.,Hispanic,0,50,50
362,21 days,46,1,0,0,Treat.,Hispanic,0,50,50
362,42 days,46,1,0,0,Treat.,Hispanic,0,50,
362,90 days,46,1,0,0,Treat.,Hispanic,0,53,100
363,Baseline,41,0,0,0,Treat.,Hispanic,1,50,0
363,3 days,41,0,0,0,Treat.,Hispanic,1,50,4
363,21 days,41,0,0,0,Treat.,Hispanic,1,50,50
363,42 days,41,0,0,0,Treat.,Hispanic,1,50,
363,90 days,41,0,0,0,Treat.,Hispanic,1,,
364,Baseline,21,1,0,1,Cont.,Hispanic,0,50,50
364,3 days,21,1,0,1,Cont.,Hispanic,0,,
364,21 days,21,1,0,1,Cont.,Hispanic,0,,
364,42 days,21,1,0,1,Cont.,Hispanic,0,,
364,90 days,21,1,0,1,Cont.,Hispanic,0,,
365,Baseline,47,0,1,1,Cont.,African American,1,50,50
365,3 days,47,0,1,1,Cont.,African American,1,50,50
365,21 days,47,0,1,1,Cont.,African American,1,50,50
365,42 days,47,0,1,1,Cont.,African American,1,50,
365,90 days,47,0,1,1,Cont.,African American,1,50,50
366,Baseline,53,1,0,1,Cont.,Hispanic,1,80,80
366,3 days,53,1,0,1,Cont.,Hispanic,1,,
366,21 days,53,1,0,1,Cont.,Hispanic,1,,
366,42 days,53,1,0,1,Cont.,Hispanic,1,,
366,90 days,53,1,0,1,Cont.,Hispanic,1,,
367,Baseline,60,0,0,1,Cont.,Hispanic,1,100,76
367,3 days,60,0,0,1,Cont.,Hispanic,1,,
367,21 days,60,0,0,1,Cont.,Hispanic,1,,
367,42 days,60,0,0,1,Cont.,Hispanic,1,,
367,90 days,60,0,0,1,Cont.,Hispanic,1,,
368,Baseline,19,1,0,0,Cont.,Hispanic,1,100,100
368,3 days,19,1,0,0,Cont.,Hispanic,1,,
368,21 days,19,1,0,0,Cont.,Hispanic,1,,
368,42 days,19,1,0,0,Cont.,Hispanic,1,,
368,90 days,19,1,0,0,Cont.,Hispanic,1,,
369,Baseline,34,0,1,1,Treat.,Caucasian,0,80,100
369,3 days,34,0,1,1,Treat.,Caucasian,0,86,100
369,21 days,34,0,1,1,Treat.,Caucasian,0,80,100
369,42 days,34,0,1,1,Treat.,Caucasian,0,90,
369,90 days,34,0,1,1,Treat.,Caucasian,0,80,100
370,Baseline,36,1,1,1,Treat.,Caucasian,0,74,100
370,3 days,36,1,1,1,Treat.,Caucasian,0,85,95
370,21 days,36,1,1,1,Treat.,Caucasian,0,100,100
370,42 days,36,1,1,1,Treat.,Caucasian,0,80,
370,90 days,36,1,1,1,Treat.,Caucasian,0,,
371,Baseline,29,1,0,0,Treat.,Hispanic,0,27,0
371,3 days,29,1,0,0,Treat.,Hispanic,0,,
371,21 days,29,1,0,0,Treat.,Hispanic,0,,
371,42 days,29,1,0,0,Treat.,Hispanic,0,,
371,90 days,29,1,0,0,Treat.,Hispanic,0,,
372,Baseline,51,0,1,1,Treat.,Hispanic,0,0,0
372,3 days,51,0,1,1,Treat.,Hispanic,0,,
372,21 days,51,0,1,1,Treat.,Hispanic,0,,
372,42 days,51,0,1,1,Treat.,Hispanic,0,,
372,90 days,51,0,1,1,Treat.,Hispanic,0,,
373,Baseline,50,1,1,1,Treat.,Hispanic,0,0,0
373,3 days,50,1,1,1,Treat.,Hispanic,0,,
373,21 days,50,1,1,1,Treat.,Hispanic,0,,
373,42 days,50,1,1,1,Treat.,Hispanic,0,,
373,90 days,50,1,1,1,Treat.,Hispanic,0,,
374,Baseline,87,1,0,0,Treat.,Hispanic,0,100,0
374,3 days,87,1,0,0,Treat.,Hispanic,0,,
374,21 days,87,1,0,0,Treat.,Hispanic,0,,
374,42 days,87,1,0,0,Treat.,Hispanic,0,,
374,90 days,87,1,0,0,Treat.,Hispanic,0,,
375,Baseline,47,1,1,1,Treat.,Hispanic,0,48,18
375,3 days,47,1,1,1,Treat.,Hispanic,0,,
375,21 days,47,1,1,1,Treat.,Hispanic,0,,
375,42 days,47,1,1,1,Treat.,Hispanic,0,,
375,90 days,47,1,1,1,Treat.,Hispanic,0,,
376,Baseline,19,1,0,0,Cont.,Hispanic,1,100,65
376,3 days,19,1,0,0,Cont.,Hispanic,1,,
376,21 days,19,1,0,0,Cont.,Hispanic,1,,
376,42 days,19,1,0,0,Cont.,Hispanic,1,,
376,90 days,19,1,0,0,Cont.,Hispanic,1,,
377,Baseline,24,0,0,1,Treat.,African American,1,0,100
377,3 days,24,0,0,1,Treat.,African American,1,0,52
377,21 days,24,0,0,1,Treat.,African American,1,0,100
377,42 days,24,0,0,1,Treat.,African American,1,0,
377,90 days,24,0,0,1,Treat.,African American,1,0,50
378,Baseline,52,1,0,0,Treat.,Hispanic,1,27,100
378,3 days,52,1,0,0,Treat.,Hispanic,1,50,97
378,21 days,52,1,0,0,Treat.,Hispanic,1,26,93
378,42 days,52,1,0,0,Treat.,Hispanic,1,50,
378,90 days,52,1,0,0,Treat.,Hispanic,1,,
379,Baseline,46,0,0,1,Treat.,Caucasian,1,0,100
379,3 days,46,0,0,1,Treat.,Caucasian,1,50,50
379,21 days,46,0,0,1,Treat.,Caucasian,1,50,50
379,42 days,46,0,0,1,Treat.,Caucasian,1,50,
379,90 days,46,0,0,1,Treat.,Caucasian,1,50,81
380,Baseline,39,1,0,1,Treat.,Hispanic,1,58,100
380,3 days,39,1,0,1,Treat.,Hispanic,1,61,96
380,21 days,39,1,0,1,Treat.,Hispanic,1,87,100
380,42 days,39,1,0,1,Treat.,Hispanic,1,68,
380,90 days,39,1,0,1,Treat.,Hispanic,1,,
381,Baseline,65,1,1,1,Treat.,African American,1,0,100
381,3 days,65,1,1,1,Treat.,African American,1,,
381,21 days,65,1,1,1,Treat.,African American,1,,
381,42 days,65,1,1,1,Treat.,African American,1,,
381,90 days,65,1,1,1,Treat.,African American,1,,
382,Baseline,42,1,0,1,Cont.,Hispanic,0,50,82
382,3 days,42,1,0,1,Cont.,Hispanic,0,66,100
382,21 days,42,1,0,1,Cont.,Hispanic,0,77,85
382,42 days,42,1,0,1,Cont.,Hispanic,0,,
382,90 days,42,1,0,1,Cont.,Hispanic,0,50,50
383,Baseline,56,1,1,1,Cont.,Hispanic,0,50,92
383,3 days,56,1,1,1,Cont.,Hispanic,0,,
383,21 days,56,1,1,1,Cont.,Hispanic,0,,
383,42 days,56,1,1,1,Cont.,Hispanic,0,,
383,90 days,56,1,1,1,Cont.,Hispanic,0,,
384,Baseline,56,0,1,1,Treat.,Caucasian,0,50,72
384,3 days,56,0,1,1,Treat.,Caucasian,0,65,70
384,21 days,56,0,1,1,Treat.,Caucasian,0,70,70
384,42 days,56,0,1,1,Treat.,Caucasian,0,50,
384,90 days,56,0,1,1,Treat.,Caucasian,0,,
385,Baseline,54,1,1,1,Cont.,Hispanic,0,51,40
385,3 days,54,1,1,1,Cont.,Hispanic,0,,
385,21 days,54,1,1,1,Cont.,Hispanic,0,,
385,42 days,54,1,1,1,Cont.,Hispanic,0,,
385,90 days,54,1,1,1,Cont.,Hispanic,0,,
386,Baseline,30,1,1,1,Treat.,African American,1,0,89
386,3 days,30,1,1,1,Treat.,African American,1,,
386,21 days,30,1,1,1,Treat.,African American,1,,
386,42 days,30,1,1,1,Treat.,African American,1,,
386,90 days,30,1,1,1,Treat.,African American,1,,
387,Baseline,20,0,1,1,Cont.,Hispanic,0,23,0
387,3 days,20,0,1,1,Cont.,Hispanic,0,,
387,21 days,20,0,1,1,Cont.,Hispanic,0,,
387,42 days,20,0,1,1,Cont.,Hispanic,0,,
387,90 days,20,0,1,1,Cont.,Hispanic,0,,
388,Baseline,51,0,1,1,Treat.,Hispanic,0,0,0
388,3 days,51,0,1,1,Treat.,Hispanic,0,,
388,21 days,51,0,1,1,Treat.,Hispanic,0,,
388,42 days,51,0,1,1,Treat.,Hispanic,0,,
388,90 days,51,0,1,1,Treat.,Hispanic,0,,
389,Baseline,60,0,1,1,Treat.,Caucasian,1,50,72
389,3 days,60,0,1,1,Treat.,Caucasian,1,,
389,21 days,60,0,1,1,Treat.,Caucasian,1,,
389,42 days,60,0,1,1,Treat.,Caucasian,1,,
389,90 days,60,0,1,1,Treat.,Caucasian,1,,
390,Baseline,61,0,1,1,Cont.,Hispanic,0,22,0
390,3 days,61,0,1,1,Cont.,Hispanic,0,,
390,21 days,61,0,1,1,Cont.,Hispanic,0,,
390,42 days,61,0,1,1,Cont.,Hispanic,0,,
390,90 days,61,0,1,1,Cont.,Hispanic,0,,
391,Baseline,58,1,1,1,Cont.,Hispanic,0,37,0
391,3 days,58,1,1,1,Cont.,Hispanic,0,,
391,21 days,58,1,1,1,Cont.,Hispanic,0,,
391,42 days,58,1,1,1,Cont.,Hispanic,0,,
391,90 days,58,1,1,1,Cont.,Hispanic,0,,
392,Baseline,24,0,0,1,Cont.,Hispanic,0,40,0
392,3 days,24,0,0,1,Cont.,Hispanic,0,,
392,21 days,24,0,0,1,Cont.,Hispanic,0,,
392,42 days,24,0,0,1,Cont.,Hispanic,0,,
392,90 days,24,0,0,1,Cont.,Hispanic,0,,
393,Baseline,43,0,1,1,Treat.,African American,1,0,100
393,3 days,43,0,1,1,Treat.,African American,1,,
393,21 days,43,0,1,1,Treat.,African American,1,,
393,42 days,43,0,1,1,Treat.,African American,1,,
393,90 days,43,0,1,1,Treat.,African American,1,,
394,Baseline,40,1,1,1,Treat.,African American,0,50,100
394,3 days,40,1,1,1,Treat.,African American,0,,
394,21 days,40,1,1,1,Treat.,African American,0,,
394,42 days,40,1,1,1,Treat.,African American,0,,
394,90 days,40,1,1,1,Treat.,African American,0,,
395,Baseline,77,0,1,1,Treat.,Caucasian,0,50,50
395,3 days,77,0,1,1,Treat.,Caucasian,0,80,71
395,21 days,77,0,1,1,Treat.,Caucasian,0,50,50
395,42 days,77,0,1,1,Treat.,Caucasian,0,,
395,90 days,77,0,1,1,Treat.,Caucasian,0,50,50
396,Baseline,24,0,0,0,Cont.,African American,1,50,80
396,3 days,24,0,0,0,Cont.,African American,1,,
396,21 days,24,0,0,0,Cont.,African American,1,,
396,42 days,24,0,0,0,Cont.,African American,1,,
396,90 days,24,0,0,0,Cont.,African American,1,,
397,Baseline,55,0,1,1,Treat.,Hispanic,0,100,100
397,3 days,55,0,1,1,Treat.,Hispanic,0,83,100
397,21 days,55,0,1,1,Treat.,Hispanic,0,71,100
397,42 days,55,0,1,1,Treat.,Hispanic,0,81,
397,90 days,55,0,1,1,Treat.,Hispanic,0,77,50
398,Baseline,40,1,1,1,Treat.,Caucasian,0,50,71
398,3 days,40,1,1,1,Treat.,Caucasian,0,,
398,21 days,40,1,1,1,Treat.,Caucasian,0,14,40
398,42 days,40,1,1,1,Treat.,Caucasian,0,35,
398,90 days,40,1,1,1,Treat.,Caucasian,0,,
399,Baseline,72,1,1,1,Treat.,African American,1,0,100
399,3 days,72,1,1,1,Treat.,African American,1,21,100
399,21 days,72,1,1,1,Treat.,African American,1,50,50
399,42 days,72,1,1,1,Treat.,African American,1,50,
399,90 days,72,1,1,1,Treat.,African American,1,50,100
400,Baseline,55,1,1,1,Treat.,African American,1,100,100
400,3 days,55,1,1,1,Treat.,African American,1,,
400,21 days,55,1,1,1,Treat.,African American,1,,
400,42 days,55,1,1,1,Treat.,African American,1,,
400,90 days,55,1,1,1,Treat.,African American,1,,
401,Baseline,62,1,1,1,Cont.,Hispanic,0,89,97
401,3 days,62,1,1,1,Cont.,Hispanic,0,,
401,21 days,62,1,1,1,Cont.,Hispanic,0,,
401,42 days,62,1,1,1,Cont.,Hispanic,0,,
401,90 days,62,1,1,1,Cont.,Hispanic,0,,
402,Baseline,27,1,1,1,Treat.,Hispanic,0,49,29
402,3 days,27,1,1,1,Treat.,Hispanic,0,,
402,21 days,27,1,1,1,Treat.,Hispanic,0,,
402,42 days,27,1,1,1,Treat.,Hispanic,0,,
402,90 days,27,1,1,1,Treat.,Hispanic,0,,
403,Baseline,57,1,0,0,Treat.,Hispanic,0,30,7
403,3 days,57,1,0,0,Treat.,Hispanic,0,,
403,21 days,57,1,0,0,Treat.,Hispanic,0,,
403,42 days,57,1,0,0,Treat.,Hispanic,0,,
403,90 days,57,1,0,0,Treat.,Hispanic,0,,
404,Baseline,63,1,1,1,Treat.,Hispanic,0,50,0
404,3 days,63,1,1,1,Treat.,Hispanic,0,,
404,21 days,63,1,1,1,Treat.,Hispanic,0,,
404,42 days,63,1,1,1,Treat.,Hispanic,0,,
404,90 days,63,1,1,1,Treat.,Hispanic,0,,
405,Baseline,26,0,0,0,Treat.,Hispanic,0,94,24
405,3 days,26,0,0,0,Treat.,Hispanic,0,100,22
405,21 days,26,0,0,0,Treat.,Hispanic,0,85,19
405,42 days,26,0,0,0,Treat.,Hispanic,0,100,
405,90 days,26,0,0,0,Treat.,Hispanic,0,100,50
406,Baseline,53,1,0,0,Treat.,Hispanic,0,100,0
406,3 days,53,1,0,0,Treat.,Hispanic,0,,
406,21 days,53,1,0,0,Treat.,Hispanic,0,50,50
406,42 days,53,1,0,0,Treat.,Hispanic,0,50,
406,90 days,53,1,0,0,Treat.,Hispanic,0,,
407,Baseline,53,0,0,0,Treat.,Caucasian,0,0,0
407,3 days,53,0,0,0,Treat.,Caucasian,0,0,0
407,21 days,53,0,0,0,Treat.,Caucasian,0,0,0
407,42 days,53,0,0,0,Treat.,Caucasian,0,0,
407,90 days,53,0,0,0,Treat.,Caucasian,0,,
408,Baseline,43,1,1,1,Treat.,African American,1,50,100
408,3 days,43,1,1,1,Treat.,African American,1,,
408,21 days,43,1,1,1,Treat.,African American,1,,
408,42 days,43,1,1,1,Treat.,African American,1,,
408,90 days,43,1,1,1,Treat.,African American,1,,
409,Baseline,71,1,0,0,Cont.,African American,1,50,50
409,3 days,71,1,0,0,Cont.,African American,1,50,50
409,21 days,71,1,0,0,Cont.,African American,1,0,50
409,42 days,71,1,0,0,Cont.,African American,1,,
409,90 days,71,1,0,0,Cont.,African American,1,,
410,Baseline,27,0,0,1,Cont.,African American,0,50,50
410,3 days,27,0,0,1,Cont.,African American,0,50,50
410,21 days,27,0,0,1,Cont.,African American,0,50,50
410,42 days,27,0,0,1,Cont.,African American,0,,
410,90 days,27,0,0,1,Cont.,African American,0,,
411,Baseline,30,1,1,1,Cont.,African American,1,50,50
411,3 days,30,1,1,1,Cont.,African American,1,0,100
411,21 days,30,1,1,1,Cont.,African American,1,25,100
411,42 days,30,1,1,1,Cont.,African American,1,,
411,90 days,30,1,1,1,Cont.,African American,1,,
412,Baseline,63,0,1,1,Cont.,Caucasian,1,60,100
412,3 days,63,0,1,1,Cont.,Caucasian,1,,
412,21 days,63,0,1,1,Cont.,Caucasian,1,,
412,42 days,63,0,1,1,Cont.,Caucasian,1,,
412,90 days,63,0,1,1,Cont.,Caucasian,1,,
413,Baseline,60,0,0,0,Treat.,Caucasian,1,100,65
413,3 days,60,0,0,0,Treat.,Caucasian,1,100,40
413,21 days,60,0,0,0,Treat.,Caucasian,1,100,50
413,42 days,60,0,0,0,Treat.,Caucasian,1,100,
413,90 days,60,0,0,0,Treat.,Caucasian,1,94,50
414,Baseline,59,0,1,1,Treat.,Caucasian,0,50,32
414,3 days,59,0,1,1,Treat.,Caucasian,0,60,50
414,21 days,59,0,1,1,Treat.,Caucasian,0,54,32
414,42 days,59,0,1,1,Treat.,Caucasian,0,71,
414,90 days,59,0,1,1,Treat.,Caucasian,0,55,10
415,Baseline,43,0,1,1,Treat.,Caucasian,0,9,0
415,3 days,43,0,1,1,Treat.,Caucasian,0,,
415,21 days,43,0,1,1,Treat.,Caucasian,0,,
415,42 days,43,0,1,1,Treat.,Caucasian,0,,
415,90 days,43,0,1,1,Treat.,Caucasian,0,,
416,Baseline,80,1,1,1,Cont.,Caucasian,1,7,82
416,3 days,80,1,1,1,Cont.,Caucasian,1,0,100
416,21 days,80,1,1,1,Cont.,Caucasian,1,50,84
416,42 days,80,1,1,1,Cont.,Caucasian,1,23,
416,90 days,80,1,1,1,Cont.,Caucasian,1,52,100
417,Baseline,53,0,1,1,Cont.,Caucasian,1,50,75
417,3 days,53,0,1,1,Cont.,Caucasian,1,41,71
417,21 days,53,0,1,1,Cont.,Caucasian,1,49,73
417,42 days,53,0,1,1,Cont.,Caucasian,1,50,
417,90 days,53,0,1,1,Cont.,Caucasian,1,,
418,Baseline,48,1,1,1,Cont.,Caucasian,0,50,71
418,3 days,48,1,1,1,Cont.,Caucasian,0,49,50
418,21 days,48,1,1,1,Cont.,Caucasian,0,50,77
418,42 days,48,1,1,1,Cont.,Caucasian,0,50,
418,90 days,48,1,1,1,Cont.,Caucasian,0,50,50
419,Baseline,27,0,0,0,Cont.,African American,1,94,22
419,3 days,27,0,0,0,Cont.,African American,1,,
419,21 days,27,0,0,0,Cont.,African American,1,,
419,42 days,27,0,0,0,Cont.,African American,1,,
419,90 days,27,0,0,0,Cont.,African American,1,,
420,Baseline,34,0,1,0,Cont.,African American,0,100,6
420,3 days,34,0,1,0,Cont.,African American,0,,
420,21 days,34,0,1,0,Cont.,African American,0,,
420,42 days,34,0,1,0,Cont.,African American,0,,
